CMDLINE C:\Users\Isaac\AppData\Local\Programs\Python\Python311\python.exe copy_of_4_double_dqn.py
MEM 21256.324219 1708464269.2373
MEM 21259.179688 1708464269.3378
MEM 21261.429688 1708464269.4384
MEM 21263.304688 1708464269.5386
MEM 21265.554688 1708464269.6392
MEM 21267.429688 1708464269.7393
MEM 21269.679688 1708464269.8399
MEM 21271.667969 1708464269.9405
MEM 21273.542969 1708464270.0411
MEM 21275.792969 1708464270.1415
MEM 21277.667969 1708464270.2417
MEM 21279.542969 1708464270.3419
MEM 21281.417969 1708464270.4425
MEM 21283.667969 1708464270.5429
MEM 21285.550781 1708464270.6432
MEM 21287.566406 1708464270.7438
MEM 21289.441406 1708464270.8444
MEM 21291.375000 1708464270.9448
MEM 21293.191406 1708464271.0452
MEM 21295.441406 1708464271.1454
MEM 21297.316406 1708464271.2459
MEM 21299.199219 1708464271.3461
MEM 21301.457031 1708464271.4463
MEM 21303.332031 1708464271.5466
MEM 21305.207031 1708464271.6469
MEM 21307.457031 1708464271.7475
MEM 21309.332031 1708464271.8477
MEM 21311.207031 1708464271.9480
MEM 21313.085938 1708464272.0486
MEM 21315.335938 1708464272.1490
MEM 21317.359375 1708464272.2493
MEM 21319.234375 1708464272.3496
MEM 21321.484375 1708464272.4498
MEM 21323.738281 1708464272.5500
MEM 21325.617188 1708464272.6507
MEM 21327.496094 1708464272.7512
MEM 21329.371094 1708464272.8516
MEM 21331.250000 1708464272.9521
MEM 21333.132812 1708464273.0523
MEM 21335.382812 1708464273.1525
MEM 21337.710938 1708464273.2527
MEM 21339.964844 1708464273.3532
MEM 21343.250000 1708464273.4537
MEM 21344.000000 1708464273.5539
MEM 21345.125000 1708464273.6541
MEM 21347.000000 1708464273.7543
MEM 21348.507812 1708464273.8546
MEM 21350.382812 1708464273.9549
MEM 21351.886719 1708464274.0551
MEM 21353.386719 1708464274.1553
MEM 21355.261719 1708464274.2558
MEM 21356.765625 1708464274.3561
MEM 21358.640625 1708464274.4563
MEM 21360.140625 1708464274.5568
MEM 21362.015625 1708464274.6573
MEM 21363.242188 1708464274.7578
MEM 21365.164062 1708464274.8581
MEM 21367.039062 1708464274.9586
MEM 21368.164062 1708464275.0591
MEM 21370.039062 1708464275.1595
MEM 21371.914062 1708464275.2597
MEM 21373.417969 1708464275.3601
MEM 21375.292969 1708464275.4606
MEM 21376.792969 1708464275.5613
MEM 21378.675781 1708464275.6618
MEM 21380.175781 1708464275.7624
MEM 21382.050781 1708464275.8627
MEM 21383.550781 1708464275.9631
MEM 21385.425781 1708464276.0635
MEM 21386.929688 1708464276.1638
MEM 21388.804688 1708464276.2642
MEM 21390.304688 1708464276.3646
MEM 21392.183594 1708464276.4649
MEM 21394.160156 1708464276.5654
MEM 21395.707031 1708464276.6658
MEM 21396.832031 1708464276.7664
MEM 21397.957031 1708464276.8666
MEM 21399.085938 1708464276.9671
MEM 21400.585938 1708464277.0674
MEM 21402.460938 1708464277.1677
MEM 21403.960938 1708464277.2680
MEM 21405.085938 1708464277.3682
MEM 21406.210938 1708464277.4685
MEM 21407.710938 1708464277.5688
MEM 21409.218750 1708464277.6692
MEM 21410.343750 1708464277.7695
MEM 21412.222656 1708464277.8699
MEM 21413.347656 1708464277.9701
MEM 21414.851562 1708464278.0708
MEM 21415.976562 1708464278.1710
MEM 21417.101562 1708464278.2712
MEM 21418.601562 1708464278.3715
MEM 21420.480469 1708464278.4720
MEM 21421.980469 1708464278.5726
MEM 21423.507812 1708464278.6730
MEM 21425.132812 1708464278.7734
MEM 21426.320312 1708464278.8737
MEM 21239.750000 1708464278.9740
MEM 21401.308594 1708464279.0745
MEM 21427.386719 1708464279.1750
MEM 21664.675781 1708464279.2753
MEM 21526.460938 1708464279.3756
MEM 21595.027344 1708464279.4759
MEM 21622.417969 1708464279.5762
MEM 21622.417969 1708464279.6765
MEM 21622.417969 1708464279.7767
MEM 21622.417969 1708464279.8768
MEM 21234.316406 1708464279.9774
MEM 21330.937500 1708464280.0777
MEM 21522.375000 1708464280.1783
MEM 21426.371094 1708464280.2786
MEM 21426.371094 1708464280.3789
MEM 21426.371094 1708464280.4795
MEM 21440.753906 1708464280.5797
MEM 21461.960938 1708464280.6800
MEM 21522.375000 1708464280.7805
MEM 21522.375000 1708464280.8811
MEM 21426.371094 1708464280.9814
MEM 21522.375000 1708464281.0820
MEM 21522.375000 1708464281.1823
MEM 21426.371094 1708464281.2831
MEM 21522.375000 1708464281.3833
MEM 21478.992188 1708464281.4842
MEM 21522.375000 1708464281.5844
MEM 21522.375000 1708464281.6848
MEM 21426.371094 1708464281.7855
MEM 21522.375000 1708464281.8859
MEM 21476.046875 1708464281.9862
MEM 21522.375000 1708464282.0864
MEM 21522.375000 1708464282.1871
MEM 21426.371094 1708464282.2875
MEM 21522.375000 1708464282.3881
MEM 21503.414062 1708464282.4886
MEM 21522.375000 1708464282.5891
MEM 21522.375000 1708464282.6899
MEM 21426.371094 1708464282.7906
MEM 21522.375000 1708464282.8910
MEM 21426.371094 1708464282.9915
MEM 21522.375000 1708464283.0919
MEM 21461.761719 1708464283.1927
MEM 21522.375000 1708464283.2929
MEM 21521.281250 1708464283.3932
MEM 21459.179688 1708464283.4934
MEM 21522.375000 1708464283.5939
MEM 21426.371094 1708464283.6943
MEM 21437.082031 1708464283.7947
MEM 21426.464844 1708464283.8951
MEM 21428.812500 1708464283.9957
MEM 21431.062500 1708464284.0961
MEM 21432.937500 1708464284.1965
MEM 21435.187500 1708464284.2967
MEM 21437.062500 1708464284.3972
MEM 21439.312500 1708464284.4977
MEM 21441.289062 1708464284.5983
MEM 21443.539062 1708464284.6987
MEM 21445.414062 1708464284.7992
MEM 21447.664062 1708464284.8997
MEM 21449.539062 1708464285.0002
MEM 21451.414062 1708464285.1008
MEM 21453.664062 1708464285.2012
MEM 21455.539062 1708464285.3017
MEM 21457.421875 1708464285.4023
MEM 21459.671875 1708464285.5028
MEM 21461.921875 1708464285.6033
MEM 21463.796875 1708464285.7038
MEM 21465.671875 1708464285.8043
MEM 21467.546875 1708464285.9045
MEM 21469.421875 1708464286.0048
MEM 21471.679688 1708464286.1052
MEM 21473.929688 1708464286.2058
MEM 21476.183594 1708464286.3063
MEM 21477.683594 1708464286.4069
MEM 21479.933594 1708464286.5074
MEM 21481.808594 1708464286.6079
MEM 21483.683594 1708464286.7084
MEM 21485.933594 1708464286.8089
MEM 21488.195312 1708464286.9094
MEM 21490.070312 1708464287.0099
MEM 21491.945312 1708464287.1104
MEM 21494.195312 1708464287.2110
MEM 21496.070312 1708464287.3114
MEM 21498.320312 1708464287.4119
MEM 21500.195312 1708464287.5123
MEM 21502.457031 1708464287.6125
MEM 21504.332031 1708464287.7130
MEM 21506.207031 1708464287.8136
MEM 21508.457031 1708464287.9140
MEM 21510.332031 1708464288.0145
MEM 21512.207031 1708464288.1150
MEM 21513.707031 1708464288.2155
MEM 21515.964844 1708464288.3160
MEM 21517.464844 1708464288.4166
MEM 21519.339844 1708464288.5171
MEM 21520.839844 1708464288.6172
MEM 21522.714844 1708464288.7176
MEM 21524.589844 1708464288.8182
MEM 21526.468750 1708464288.9187
MEM 21527.968750 1708464289.0192
MEM 21529.468750 1708464289.1197
MEM 21531.718750 1708464289.2203
MEM 21533.230469 1708464289.3207
MEM 21534.734375 1708464289.4213
MEM 21536.617188 1708464289.5215
MEM 21537.734375 1708464289.6220
MEM 21539.609375 1708464289.7224
MEM 21541.109375 1708464289.8228
MEM 21542.609375 1708464289.9234
MEM 21544.113281 1708464290.0237
MEM 21545.988281 1708464290.1243
MEM 21547.867188 1708464290.2250
MEM 21549.375000 1708464290.3253
MEM 21551.628906 1708464290.4259
MEM 21553.128906 1708464290.5264
MEM 21555.007812 1708464290.6270
MEM 21556.882812 1708464290.7274
MEM 21558.382812 1708464290.8280
MEM 21560.257812 1708464290.9284
MEM 21561.007812 1708464291.0289
MEM 21562.890625 1708464291.1292
MEM 21563.644531 1708464291.2294
MEM 21565.527344 1708464291.3300
MEM 21567.027344 1708464291.4304
MEM 21568.527344 1708464291.5309
MEM 21570.027344 1708464291.6316
MEM 21571.527344 1708464291.7319
MEM 21573.402344 1708464291.8324
MEM 21574.902344 1708464291.9327
MEM 21576.402344 1708464292.0330
MEM 21577.527344 1708464292.1334
MEM 21579.417969 1708464292.2340
MEM 21580.160156 1708464292.3345
MEM 21581.285156 1708464292.4350
MEM 21583.160156 1708464292.5355
MEM 21584.285156 1708464292.6357
MEM 21585.785156 1708464292.7360
MEM 21586.914062 1708464292.8366
MEM 21588.789062 1708464292.9371
MEM 21590.289062 1708464293.0376
MEM 21591.789062 1708464293.1381
MEM 21592.914062 1708464293.2386
MEM 21594.796875 1708464293.3391
MEM 21595.921875 1708464293.4396
MEM 21597.425781 1708464293.5401
MEM 21598.550781 1708464293.6405
MEM 21599.675781 1708464293.7411
MEM 21600.800781 1708464293.8417
MEM 21601.925781 1708464293.9420
MEM 21603.804688 1708464294.0423
MEM 21604.929688 1708464294.1426
MEM 21606.804688 1708464294.2430
MEM 21608.304688 1708464294.3436
MEM 21610.187500 1708464294.4441
MEM 21611.687500 1708464294.5446
MEM 21612.812500 1708464294.6453
MEM 21613.937500 1708464294.7456
MEM 21615.437500 1708464294.8462
MEM 21616.562500 1708464294.9467
MEM 21618.437500 1708464295.0471
MEM 21620.312500 1708464295.1477
MEM 21621.816406 1708464295.2482
MEM 21623.316406 1708464295.3487
MEM 21624.824219 1708464295.4492
MEM 21626.707031 1708464295.5497
MEM 21628.207031 1708464295.6502
MEM 21629.707031 1708464295.7508
MEM 21630.945312 1708464295.8513
MEM 21632.332031 1708464295.9517
MEM 21634.207031 1708464296.0522
MEM 21635.332031 1708464296.1528
MEM 21636.835938 1708464296.2533
MEM 21638.335938 1708464296.3538
MEM 21639.835938 1708464296.4543
MEM 21641.347656 1708464296.5548
MEM 21642.847656 1708464296.6553
MEM 21644.351562 1708464296.7559
MEM 21645.851562 1708464296.8563
MEM 21646.984375 1708464296.9569
MEM 21648.863281 1708464297.0569
MEM 21649.988281 1708464297.1574
MEM 21651.113281 1708464297.2578
MEM 21652.988281 1708464297.3582
MEM 21654.113281 1708464297.4584
MEM 21655.613281 1708464297.5590
MEM 21656.746094 1708464297.6594
MEM 21658.625000 1708464297.7599
MEM 21660.128906 1708464297.8605
MEM 21661.253906 1708464297.9606
MEM 21662.378906 1708464298.0609
MEM 21663.503906 1708464298.1615
MEM 21665.003906 1708464298.2621
MEM 21667.253906 1708464298.3625
MEM 21668.378906 1708464298.4630
MEM 21669.878906 1708464298.5633
MEM 21671.003906 1708464298.6635
MEM 21672.886719 1708464298.7636
MEM 21674.386719 1708464298.8639
MEM 21676.277344 1708464298.9644
MEM 21677.394531 1708464299.0646
MEM 21678.894531 1708464299.1648
MEM 21680.019531 1708464299.2650
MEM 21681.519531 1708464299.3653
MEM 21682.644531 1708464299.4658
MEM 21684.144531 1708464299.5663
MEM 21685.269531 1708464299.6665
MEM 21686.777344 1708464299.7668
MEM 21688.277344 1708464299.8672
MEM 21689.777344 1708464299.9673
MEM 21690.902344 1708464300.0679
MEM 21692.035156 1708464300.1681
MEM 21693.535156 1708464300.2683
MEM 21694.664062 1708464300.3687
MEM 21696.164062 1708464300.4692
MEM 21697.289062 1708464300.5694
MEM 21698.789062 1708464300.6697
MEM 21700.289062 1708464300.7702
MEM 21701.789062 1708464300.8704
MEM 21703.296875 1708464300.9709
MEM 21704.796875 1708464301.0711
MEM 21706.300781 1708464301.1715
MEM 21707.425781 1708464301.2717
MEM 21708.925781 1708464301.3724
MEM 21710.433594 1708464301.4728
MEM 21711.929688 1708464301.5731
MEM 21713.429688 1708464301.6736
MEM 21714.929688 1708464301.7739
MEM 21716.429688 1708464301.8741
MEM 21717.562500 1708464301.9745
MEM 21719.066406 1708464302.0747
MEM 21720.191406 1708464302.1752
MEM 21721.316406 1708464302.2758
MEM 21722.816406 1708464302.3763
MEM 21723.945312 1708464302.4765
MEM 21725.070312 1708464302.5770
MEM 21726.195312 1708464302.6776
MEM 21727.320312 1708464302.7778
MEM 21728.820312 1708464302.8782
MEM 21730.335938 1708464302.9785
MEM 21731.835938 1708464303.0787
MEM 21733.343750 1708464303.1790
MEM 21734.468750 1708464303.2796
MEM 21736.343750 1708464303.3800
MEM 21737.468750 1708464303.4805
MEM 21738.968750 1708464303.5809
MEM 21740.847656 1708464303.6811
MEM 21742.347656 1708464303.7816
MEM 21743.847656 1708464303.8821
MEM 21745.347656 1708464303.9826
MEM 21746.472656 1708464304.0830
MEM 21747.972656 1708464304.1836
MEM 21749.105469 1708464304.2842
MEM 21750.605469 1708464304.3847
MEM 21752.480469 1708464304.4852
MEM 21753.980469 1708464304.5857
MEM 21755.480469 1708464304.6862
MEM 21757.734375 1708464304.7865
MEM 21759.234375 1708464304.8867
MEM 21760.359375 1708464304.9871
MEM 21762.234375 1708464305.0876
MEM 21763.742188 1708464305.1879
MEM 21765.242188 1708464305.2881
MEM 21766.742188 1708464305.3887
MEM 21768.242188 1708464305.4892
MEM 21769.367188 1708464305.5898
MEM 21771.242188 1708464305.6901
MEM 21773.117188 1708464305.7904
MEM 21774.242188 1708464305.8907
MEM 21776.117188 1708464305.9912
MEM 21777.621094 1708464306.0918
MEM 21778.746094 1708464306.1919
MEM 21781.003906 1708464306.2922
MEM 21782.128906 1708464306.3924
MEM 21783.253906 1708464306.4926
MEM 21785.128906 1708464306.5931
MEM 21787.003906 1708464306.6936
MEM 21788.503906 1708464306.7941
MEM 21789.632812 1708464306.8943
MEM 21791.507812 1708464306.9948
MEM 21793.007812 1708464307.0953
MEM 21794.890625 1708464307.1958
MEM 21796.390625 1708464307.2964
MEM 21797.890625 1708464307.3968
MEM 21799.390625 1708464307.4973
MEM 21800.890625 1708464307.5979
MEM 21802.398438 1708464307.6983
MEM 21804.277344 1708464307.7988
MEM 21806.152344 1708464307.8994
MEM 21807.652344 1708464308.0000
MEM 21809.152344 1708464308.1005
MEM 21810.660156 1708464308.2009
MEM 21812.535156 1708464308.3014
MEM 21814.789062 1708464308.4020
MEM 21815.917969 1708464308.5025
MEM 21817.417969 1708464308.6029
MEM 21819.292969 1708464308.7034
MEM 21820.796875 1708464308.8040
MEM 21821.921875 1708464308.9045
MEM 21823.421875 1708464309.0050
MEM 21824.546875 1708464309.1055
MEM 21826.054688 1708464309.2058
MEM 21827.554688 1708464309.3061
MEM 21828.679688 1708464309.4066
MEM 21830.179688 1708464309.5071
MEM 21831.679688 1708464309.6076
MEM 21833.179688 1708464309.7080
MEM 21834.679688 1708464309.8085
MEM 21836.554688 1708464309.9087
MEM 21838.054688 1708464310.0091
MEM 21839.554688 1708464310.1097
MEM 21841.062500 1708464310.2102
MEM 21842.937500 1708464310.3107
MEM 21844.437500 1708464310.4112
MEM 21845.937500 1708464310.5117
MEM 21847.437500 1708464310.6122
MEM 21848.562500 1708464310.7127
MEM 21850.437500 1708464310.8129
MEM 21852.316406 1708464310.9133
MEM 21853.441406 1708464311.0138
MEM 21854.566406 1708464311.1142
MEM 21856.824219 1708464311.2148
MEM 21858.324219 1708464311.3153
MEM 21859.824219 1708464311.4154
MEM 21860.953125 1708464311.5158
MEM 21862.453125 1708464311.6161
MEM 21863.953125 1708464311.7163
MEM 21865.453125 1708464311.8167
MEM 21866.960938 1708464311.9173
MEM 21868.460938 1708464312.0179
MEM 21869.585938 1708464312.1183
MEM 21871.085938 1708464312.2189
MEM 21872.597656 1708464312.3194
MEM 21873.722656 1708464312.4199
MEM 21875.226562 1708464312.5204
MEM 21876.351562 1708464312.6210
MEM 21877.851562 1708464312.7212
MEM 21879.351562 1708464312.8215
MEM 21880.476562 1708464312.9217
MEM 21881.976562 1708464313.0219
MEM 21883.105469 1708464313.1221
MEM 21884.234375 1708464313.2224
MEM 21885.738281 1708464313.3227
MEM 21887.621094 1708464313.4230
MEM 21888.746094 1708464313.5231
MEM 21889.871094 1708464313.6234
MEM 21891.371094 1708464313.7236
MEM 21893.246094 1708464313.8238
MEM 21894.808594 1708464313.9239
MEM 21895.933594 1708464314.0243
MEM 21897.808594 1708464314.1245
MEM 21898.558594 1708464314.2249
MEM 21900.433594 1708464314.3255
MEM 21901.558594 1708464314.4257
MEM 21902.691406 1708464314.5262
MEM 21904.191406 1708464314.6266
MEM 21905.316406 1708464314.7269
MEM 21907.191406 1708464314.8270
MEM 21908.316406 1708464314.9275
MEM 21909.441406 1708464315.0278
MEM 21910.941406 1708464315.1279
MEM 21912.066406 1708464315.2282
MEM 21913.941406 1708464315.3284
MEM 21915.441406 1708464315.4286
MEM 21916.941406 1708464315.5290
MEM 21918.824219 1708464315.6291
MEM 21920.707031 1708464315.7293
MEM 21921.824219 1708464315.8295
MEM 21923.324219 1708464315.9297
MEM 21924.449219 1708464316.0302
MEM 21926.324219 1708464316.1304
MEM 21927.449219 1708464316.2306
MEM 21929.324219 1708464316.3309
MEM 21930.449219 1708464316.4314
MEM 21931.949219 1708464316.5316
MEM 21933.457031 1708464316.6318
MEM 21934.957031 1708464316.7323
MEM 21936.082031 1708464316.8325
MEM 21937.582031 1708464316.9328
MEM 21939.082031 1708464317.0334
MEM 21940.957031 1708464317.1337
MEM 21942.082031 1708464317.2340
MEM 21943.207031 1708464317.3344
MEM 21945.082031 1708464317.4347
MEM 21946.957031 1708464317.5352
MEM 21948.839844 1708464317.6354
MEM 21949.839844 1708464317.7359
MEM 21835.410156 1708464317.8364
MEM 21945.441406 1708464317.9369
MEM 21949.910156 1708464318.0374
MEM 22034.101562 1708464318.1379
MEM 21998.445312 1708464318.2383
MEM 22367.800781 1708464318.3389
MEM 22276.710938 1708464318.4394
MEM 22291.449219 1708464318.5399
MEM 22144.933594 1708464318.6402
MEM 22144.933594 1708464318.7406
MEM 22144.933594 1708464318.8409
MEM 21756.832031 1708464318.9415
MEM 21785.308594 1708464319.0418
MEM 22034.656250 1708464319.1424
MEM 21948.894531 1708464319.2430
MEM 21948.894531 1708464319.3432
MEM 21948.894531 1708464319.4434
MEM 21948.894531 1708464319.5436
MEM 21948.894531 1708464319.6438
MEM 22044.898438 1708464319.7442
MEM 21948.894531 1708464319.8446
MEM 22044.898438 1708464319.9449
MEM 21993.363281 1708464320.0454
MEM 22044.898438 1708464320.1456
MEM 22044.898438 1708464320.2459
MEM 21976.898438 1708464320.3464
MEM 22044.898438 1708464320.4470
MEM 21954.335938 1708464320.5473
MEM 22044.898438 1708464320.6477
MEM 22044.898438 1708464320.7482
MEM 21948.894531 1708464320.8485
MEM 22044.898438 1708464320.9487
MEM 21948.894531 1708464321.0495
MEM 21948.894531 1708464321.1500
MEM 22044.898438 1708464321.2506
MEM 22012.343750 1708464321.3512
MEM 22044.898438 1708464321.4515
MEM 22044.898438 1708464321.5518
MEM 21948.894531 1708464321.6523
MEM 22044.898438 1708464321.7526
MEM 22018.207031 1708464321.8529
MEM 22044.898438 1708464321.9533
MEM 22044.898438 1708464322.0540
MEM 21948.894531 1708464322.1543
MEM 22044.898438 1708464322.2545
MEM 21954.492188 1708464322.3550
MEM 22044.898438 1708464322.4553
MEM 22007.132812 1708464322.5555
MEM 22044.898438 1708464322.6558
MEM 22044.898438 1708464322.7562
MEM 21772.886719 1708464322.8569
MEM 21783.597656 1708464322.9573
MEM 21773.914062 1708464323.0579
MEM 21776.160156 1708464323.1585
MEM 21778.414062 1708464323.2589
MEM 21780.289062 1708464323.3594
MEM 21782.539062 1708464323.4596
MEM 21784.789062 1708464323.5600
MEM 21786.289062 1708464323.6604
MEM 21788.640625 1708464323.7608
MEM 21790.890625 1708464323.8615
MEM 21793.140625 1708464323.9616
MEM 21795.015625 1708464324.0620
MEM 21796.890625 1708464324.1625
MEM 21798.765625 1708464324.2630
MEM 21801.015625 1708464324.3635
MEM 21803.265625 1708464324.4641
MEM 21805.523438 1708464324.5646
MEM 21807.781250 1708464324.6651
MEM 21809.648438 1708464324.7655
MEM 21811.523438 1708464324.8657
MEM 21813.398438 1708464324.9661
MEM 21815.273438 1708464325.0667
MEM 21817.148438 1708464325.1669
MEM 21819.406250 1708464325.2675
MEM 21821.281250 1708464325.3680
MEM 21823.531250 1708464325.4685
MEM 21826.156250 1708464325.5691
MEM 21895.128906 1708464325.6694
MEM 21946.863281 1708464325.7700
MEM 22003.964844 1708464325.8708
MEM 22047.523438 1708464325.9713
MEM 22004.949219 1708464326.0715
MEM 22224.894531 1708464326.1721
MEM 22519.644531 1708464326.2723
MEM 22199.011719 1708464326.3727
MEM 22199.011719 1708464326.4730
MEM 22199.011719 1708464326.5733
MEM 21810.910156 1708464326.6736
MEM 21902.429688 1708464326.7739
MEM 22099.003906 1708464326.8744
MEM 22003.000000 1708464326.9747
MEM 22098.789062 1708464327.0752
MEM 22099.003906 1708464327.1755
MEM 22009.003906 1708464327.2759
MEM 22099.003906 1708464327.3763
MEM 22003.000000 1708464327.4768
MEM 22099.003906 1708464327.5774
MEM 22053.210938 1708464327.6778
MEM 22099.003906 1708464327.7780
MEM 22099.003906 1708464327.8787
MEM 22003.000000 1708464327.9793
MEM 22099.003906 1708464328.0798
MEM 22042.339844 1708464328.1803
MEM 22099.003906 1708464328.2807
MEM 22099.003906 1708464328.3814
